"muni_code","year","sec_share"
32044,2012,29.6943231441048
32045,2012,7.05821741370428
32046,2012,15.48463356974
32047,2012,18.5933147632312
32048,2012,16.3851351351351
32049,2012,15.6133828996283
32050,2012,13.9297848244621
32051,2012,7.81122864117168
32052,2012,10.4575163398693
32053,2012,10.9227871939736
32054,2012,19.4728319539403
32055,2012,12.1412803532009
32056,2012,5.86236193712829
32057,2012,7.34597156398104
32058,2012,14.8202280035077
32059,2012,8.70195794053662
32060,2012,16.0899653979239
32061,2012,6.75105485232067
32062,2012,9.79020979020979
32063,2012,17.6706827309237
32064,2012,7.74647887323944
32065,2012,10.5367793240557
32066,2012,4.69798657718121
32067,2012,13.9101861993428
32068,2012,14.4712430426716
32069,2012,17.841814837523
32070,2012,12.4324324324324
32071,2012,11.8446601941748
32072,2012,16.971916971917
32073,2012,8.47457627118644
32074,2012,7.125
32075,2012,12.5421190565331
32076,2012,9.98796630565584
32077,2012,9.70982142857143
32078,2012,8.86214442013129
32079,2012,11.4285714285714
32080,2012,7.66423357664234
32081,2012,15.9027777777778
32082,2012,9.21908893709328
32083,2012,8.76897133220911
32084,2012,14.468085106383
32085,2012,18.1324647122693
32086,2012,21.6153399186519
32087,2012,12.8061581525542
32088,2012,9.98990918264379
32089,2012,11.2078346028292
32090,2012,11.0183639398998
32091,2012,7.24014336917563
32092,2012,16.4705882352941
32990,2012,7.37365368682684
27018,2016,22.6666666666667
27044,2016,24.6835443037975
27047,2016,33.953488372093
27048,2016,12.4657534246575
27001,2016,14.3207855973813
27002,2016,15.0892857142857
27003,2016,15.0695517774343
27037,2016,10.5680317040951
27004,2016,12.7463863337714
27901,2016,20.1034259857789
27005,2016,29.9708454810496
27006,2016,19.1025641025641
27007,2016,13.4379597842079
27008,2016,18.0808080808081
27902,2016,26.3705103969754
27009,2016,12.2576610381488
27010,2016,21.8261185885777
27011,2016,19.0355329949239
27012,2016,14.3631436314363
27013,2016,29.7718218036943
27016,2016,23.5947712418301
27015,2016,18.5119887165021
27017,2016,14.3065693430657
27019,2016,26.3278563240352
27020,2016,10.7794943820225
27022,2016,23.4830305107988
27023,2016,12.3429819770617
27026,2016,18.8881446751507
27027,2016,23.7984496124031
27028,2016,27.1242362525458
27029,2016,17.2310756972112
27030,2016,21.2418300653595
27031,2016,24.5807181808828
27032,2016,19.3727870510875
27033,2016,22.7064220183486
27034,2016,17.2767203513909
27035,2016,24.3243243243243
27014,2016,25.3929273084479
27024,2016,19.7457627118644
27043,2016,20.2166064981949
27058,2016,13.9544344995932
27063,2016,18.9841798501249
27064,2016,15.4214559386973
27038,2016,12.8930817610063
27039,2016,24.3733509234828
27040,2016,13.4518923848609
27041,2016,16.420555227407
27042,2016,10.381679389313
27045,2016,9.4488188976378
27046,2016,20.2495201535509
27049,2016,11.0993657505285
27050,2016,17.3614516920059
27056,2016,24.238578680203
27051,2016,28.8252714708786
27052,2016,12.0385232744783
27053,2016,7.16253443526171
27054,2016,20.6150341685649
27055,2016,16.3771712158809
27057,2016,25.918283120099
27059,2016,18.6833855799373
27060,2016,22.766217870257
27061,2016,13.0374479889043
27062,2016,9.11161731207289
27065,2016,18.885887044899
27066,2016,26.4088538353899
27021,2016,17.799043062201
27025,2016,27.3096446700508
27990,2016,15.6175298804781
32003,2016,15.5688622754491
32014,2016,18.4873949579832
32034,2016,18.0522565320665
32047,2016,14.5498392282958
32048,2016,19.7292069632495
32059,2016,10.9177215189873
32063,2016,29.5436349079263
32072,2016,25.2355591970504
32080,2016,8.75
32083,2016,10.3942652329749
32001,2016,50.779376498801
32002,2016,13.5605511240029
32004,2016,3.78548895899054
32005,2016,8.6890243902439
32006,2016,11.5900383141762
32007,2016,32.1393034825871
32008,2016,24.5458059528411
32010,2016,16.2544169611307
32011,2016,6.32688927943761
32013,2016,11.0692771084337
32016,2016,4.68468468468468
32018,2016,12.8421052631579
32017,2016,7.6
32020,2016,18.0805938494168
32022,2016,23.2121922626026
32021,2016,19.8127925117005
32023,2016,16.5083135391924
32024,2016,18.6837881219904
32025,2016,15.6330749354005
32029,2016,13.2564841498559
32026,2016,18.5456595264938
32027,2016,10.3591160220994
32028,2016,9.48651000870322
